send_date,Audit Date,spbu_no,region,year,address,city_name,tipe_spbu,rayon,audit_level,audit_next,result,Total Score,SSS,EQnQ,RFS,kelas_spbu,penalty_alerts
2025-11-17,2025-11-14,54-63302,V,2025,Jl. MT Haryono Kab. Magetan,Kab Magetan,,SBM Kediri III Fuel,BOA1,BOA2,NOT CERTIFIED,76.6,77.00,92.94,63.67,Basic,"DU Dispenser, Masa Berlaku APAR, HP, Pelumas, APAB, APAR"
2025-11-17,2025-11-14,64-78324,VI,2025,"DESA PAL IX/PARIT GADUH, KEC. SUNGA",Kab Kubu Raya,,SBM Kalbar I Fuel,BOA1,BOA2,NOT CERTIFIED,70.3,69.33,74.92,67.70,Basic,"Masa Berlaku APAR, Pelumas, Izin Prinsip"
2025-11-18,2025-11-14,54-69414,V,2025,Jl.Raya Legung Timur kec.Batang-Batang Kab. Sumenep,Kab. Sumenep,DODO,SBM Surabaya IV Fuel,BOA1,BOA2,NOT CERTIFIED,75.01,69.00,69.52,83.66,Basic,"Pelumas, Masa Berlaku APAR, Izin Prinsip, HP"
2025-11-17,2025-11-14,64-73102,VI,2025,JL. JEND. A. YANI NO.87,Kota Palangkaraya,,SBM Kalteng I Fuel,BOA1,BOA2,NOT CERTIFIED,69.08,56.00,87.54,65.05,Basic,"Izin Prinsip, Pelumas, APAR"
2025-11-17,2025-11-14,54-63504,V,2025,Ds. Ngadirojo Kec. Ngadirojo Lorok,Kab Pacitan,DODO,SBM Kediri III Fuel,BOA1,BOA2,NOT CERTIFIED,57.09,69.33,38.30,61.79,Basic,"Pelumas, Izin Prinsip, Masa Berlaku APAR, CCTV"
2025-11-14,2025-11-14,64-73104,VI,2025,JL.S.PARMAN NO.34 PALANGKARAYA,Kota Palangkaraya,,SBM Kalteng I Fuel,BOA1,BOA2,NOT CERTIFIED,72.3,52.33,91.79,73.09,Basic,"APAR, Pelumas"
2025-11-14,2025-11-14,64-75117,VI,2025,JL.SENTOSA KEC.SAMARINDA UTARA,Kota Samarinda,,SBM Kaltimut II Fuel,BOA1,BOA2,NOT CERTIFIED,55.24,48.33,77.82,43.46,Basic,"APAB, CCTV, HP, Pelumas, Masa Berlaku APAR, Izin Prinsip, APAR"
2025-11-17,2025-11-14,44-53404,IV,2025,"JL RAYA DIENG BATUR, DIENG KULO",Kab Banjarnegara,,SBM Tegal IV Fuel,BOA1,BOA2,NOT CERTIFIED,75.8,80.33,73.84,73.72,Basic,"Pelumas, APAB, Izin Prinsip, HP"
2025-11-17,2025-11-14,54-83502,V,2025,JALAN RAYA BARAT KOPANG,Kab Lombok Tengah,,SBM NTB I Fuel,BOA1,BOA2,NOT CERTIFIED,67.82,59.67,70.48,71.66,Basic,APAR
2025-11-14,2025-11-14,34-43320,III,2025,JL. GEOPARK PELABUHAN R LOJI SIMPEN,Kab Sukabumi,,SBM Sukabumi I Fuel,BOA1,BOA2,NOT CERTIFIED,79.12,81.00,77.20,78.74,Basic,"APAR, Izin Prinsip, CCTV"
2025-11-17,2025-11-13,44-53232,IV,2025,JL RAYA MAOS-SAMPANG KLAPAGADA KEC,Kab Cilacap,,SBM Tegal III Fuel,BOA1,CA,CERTIFIED,97.57,96.33,100.00,96.68,Basic,
2025-11-14,2025-11-13,64-75113,VI,2025,JL KADRIE OENING,Kota Samarinda,,SBM Kaltimut II Fuel,BOA1,BOA2,NOT CERTIFIED,70.53,64.33,72.07,74.02,Basic,"Pelumas, Izin Prinsip, Grounding, APAR"
2025-11-14,2025-11-13,64-71206,VI,2025,"JL. BY PASS RT 008 RW 004, DESA BAL",Kab Hulu Sungai Sel,,SBM Kalsel II Fuel,BOA1,BOA2,NOT CERTIFIED,54.81,37.67,40.48,78.90,Basic,"Izin Prinsip, Pelumas, Salam, Nol"
2025-11-18,2025-11-13,74-94724,VII,2025,JL MT HARYONO LUWUK,Kab Banggai Daratan,,SBM Sulteng II Fuel,BOA1,BOA2,NOT CERTIFIED,68.85,54.67,73.50,76.36,Basic,"Izin Prinsip, CCTV, HP"
2025-11-14,2025-11-13,34-46204,III,2025,JL. RY KAWALI NO.126,Kab Ciamis,,SBM Bandung IV Fuel,BOA1,BOA2,NOT CERTIFIED,82.58,53.00,100.00,91.73,Basic,
2025-11-24,2025-11-13,84-97802,VIII,2025,JL. TRANS HALMAHERA KAMPUNG BARU,KAB.HALMAHERA TIMUR,DODO,SBM Maluku Utara II,BOA1,BOA2,NOT CERTIFIED,71.22,61.67,77.82,73.62,Basic,"APAR, Izin Prinsip, Masa Berlaku APAR, Pelumas"
2025-11-17,2025-11-13,54-83508,V,2025,JL RY BANDARA INTERNASIONAL  DS,Kab Lombok Tengah,,SBM NTB I Fuel,BOA1,BOA2,NOT CERTIFIED,62.21,51.67,56.68,73.74,Basic,"Izin Prinsip, Salam, APAR, Pelumas"
2025-11-13,2025-11-13,64-75110,VI,2025,JL.P. SURYANATA RT.17 BUKIT PINANG,Kota Samarinda,,SBM Kaltimut II Fuel,BOA1,BOA2,NOT CERTIFIED,85.07,83.33,96.17,78.14,Basic,APAR
2025-11-17,2025-11-13,74-94701,VII,2025,"JL POROS LUWUK - TOILI, KEL TOLAN",Kab Banggai Daratan,,SBM Sulteng II Fuel,BOA1,BOA2,NOT CERTIFIED,68.56,56.00,74.25,73.63,Basic,"Izin Prinsip, Pelumas, HP, CCTV, Masa Berlaku APAR, APAR"
2025-11-24,2025-11-12,24-33385,II,2025,JL AIR KUANG PARIT III JEBUS,Kab Bangka Barat,,SBM Babel I,BOA1,BOA2,NOT CERTIFIED,78.17,83.00,64.83,84.59,Basic,Izin Prinsip
2025-11-14,2025-11-12,34-16125,III,2025,JALAN KHR ABDULLAH BIN NUH RT 02 RW,Kota Bogor,,SBM Jabode V Fuel,BOA1,BOA2,NOT CERTIFIED,59.9,54.00,58.84,65.12,Basic,"Pelumas, CCTV, Izin Prinsip, Masa Berlaku APAR"
2025-11-13,2025-11-12,64-705005,VI,2025,JL. TRANS KALIMANTAN KM. 19,Kab Barito Kuala,,SBM Kalsel I Fuel,BOA1,BOA2,NOT CERTIFIED,75.32,67.33,93.34,67.80,Basic,"Izin Prinsip, Pelumas, Masa Berlaku APAR"
2025-11-13,2025-11-12,64-75115,VI,2025,"JL.RAPAK INDAH, LOA BAKUNG KEC.SEI.",Kota Samarinda,,SBM Kaltimut II Fuel,BOA1,BOA2,NOT CERTIFIED,54.63,61.67,66.18,40.70,Basic,"Grounding, Masa Berlaku APAR, Pelumas, APAB, Izin Prinsip, APAR, HP"
2025-11-13,2025-11-12,64-705006,VI,2025,MARABAHAN BARITO KUALA,Kab Barito Kuala,,SBM Kalsel I Fuel,BOA1,BOA2,NOT CERTIFIED,63.83,49.00,86.16,58.20,Basic,"Masa Berlaku APAR, Izin Prinsip, Pelumas"
2025-11-13,2025-11-11,54-65102,V,2025,Jl. Raya Pakisaji Ds. Pakisaji,Kab Malang,DODO,SBM Malang I Fuel,BOA1,CA,CERTIFIED,87.01,80.67,92.70,87.38,Basic,
2025-11-13,2025-11-10,34-43211,III,2025,JL. RAYA CIRANJANG CIANJUR,Kab Cianjur,DODO,SBM Sukabumi I Fuel,BOA1,BOA2,NOT CERTIFIED,73.87,64.67,71.71,82.40,Basic,"APAR, CCTV"
